?item	?item_label
<http://www.github.com/srebirth/entity/Q35474650>	"Khor Sūsāy"@en
<http://www.github.com/srebirth/entity/Q35474664>	"Khor Tabagdaw"@en
<http://www.github.com/srebirth/entity/Q35474678>	"Khor Tabekwak"@en
<http://www.github.com/srebirth/entity/Q35474691>	"Khor Tabon"@en
<http://www.github.com/srebirth/entity/Q35474705>	"Khor Tabon"@en
<http://www.github.com/srebirth/entity/Q35474736>	"Khor Tadirba"@en
<http://www.github.com/srebirth/entity/Q35474749>	"Khor Tafayet"@en
<http://www.github.com/srebirth/entity/Q35474762>	"Khor Tageshtil"@en
<http://www.github.com/srebirth/entity/Q35474775>	"Khor Tahamia"@en
<http://www.github.com/srebirth/entity/Q35474789>	"Khor Tahaqil"@en
<http://www.github.com/srebirth/entity/Q35474803>	"Khor Taharābā"@en
<http://www.github.com/srebirth/entity/Q35474817>	"Khor Tahashanēt"@en
<http://www.github.com/srebirth/entity/Q35474832>	"Khor Tahbayet"@en
<http://www.github.com/srebirth/entity/Q35474846>	"Khor Tainteib"@en
<http://www.github.com/srebirth/entity/Q35474860>	"Khor Takamoya"@en
<http://www.github.com/srebirth/entity/Q35474874>	"Khor Takat"@en
<http://www.github.com/srebirth/entity/Q35474888>	"Khor Taki Illi"@en
<http://www.github.com/srebirth/entity/Q35474900>	"Khor Taknāy"@en
<http://www.github.com/srebirth/entity/Q35474914>	"Khor Takrānet"@en
<http://www.github.com/srebirth/entity/Q35469170>	"Khor Takur"@en
<http://www.github.com/srebirth/entity/Q35474928>	"Khor Talaqmoyat"@en
<http://www.github.com/srebirth/entity/Q35474949>	"Khor Talkuwa"@en
<http://www.github.com/srebirth/entity/Q35474959>	"Khor Talāgūmī"@en
<http://www.github.com/srebirth/entity/Q35474973>	"Khor Talāōt"@en
<http://www.github.com/srebirth/entity/Q35474986>	"Khor Tamaery Tinorad"@en
<http://www.github.com/srebirth/entity/Q35474998>	"Khor Tamal"@en
<http://www.github.com/srebirth/entity/Q35475013>	"Khor Tamhī"@en
<http://www.github.com/srebirth/entity/Q35475027>	"Khor Tamish"@en
<http://www.github.com/srebirth/entity/Q35475041>	"Khor Tamla"@en
<http://www.github.com/srebirth/entity/Q35475055>	"Khor Tamsai"@en
<http://www.github.com/srebirth/entity/Q35475069>	"Khor Tamāyā"@en
<http://www.github.com/srebirth/entity/Q35475083>	"Khor Tamāyā Ilāway"@en
<http://www.github.com/srebirth/entity/Q35475097>	"Khor Tandik"@en
<http://www.github.com/srebirth/entity/Q35475111>	"Khor Tanhula"@en
<http://www.github.com/srebirth/entity/Q35475125>	"Khor Tarakabab"@en
<http://www.github.com/srebirth/entity/Q35475139>	"Khor Tarayya"@en
<http://www.github.com/srebirth/entity/Q35475154>	"Khor Targīt"@en
<http://www.github.com/srebirth/entity/Q35475168>	"Khor Taris"@en
<http://www.github.com/srebirth/entity/Q35475182>	"Khor Tarsāy"@en
<http://www.github.com/srebirth/entity/Q35475195>	"Khor Tasim"@en
<http://www.github.com/srebirth/entity/Q35475208>	"Khor Tasrāy"@en
<http://www.github.com/srebirth/entity/Q35475221>	"Khor Tatbsy"@en
<http://www.github.com/srebirth/entity/Q35475235>	"Khor Tatkuwanāy"@en
<http://www.github.com/srebirth/entity/Q35475249>	"Khor Tatkuwānay"@en
<http://www.github.com/srebirth/entity/Q35475261>	"Khor Tawakwan"@en
<http://www.github.com/srebirth/entity/Q35475275>	"Khor Taway"@en
<http://www.github.com/srebirth/entity/Q35475289>	"Khor Tawayāy"@en
<http://www.github.com/srebirth/entity/Q35475303>	"Khor Tawayēb"@en
<http://www.github.com/srebirth/entity/Q35475318>	"Khor Tawidēb"@en
<http://www.github.com/srebirth/entity/Q35469184>	"Khor Tawila"@en
<http://www.github.com/srebirth/entity/Q35475332>	"Khor Tawāyet"@en
<http://www.github.com/srebirth/entity/Q35475347>	"Khor Tawāykwān"@en
<http://www.github.com/srebirth/entity/Q35475361>	"Khor Tawāyēt"@en
<http://www.github.com/srebirth/entity/Q35475374>	"Khor Tawī Atē"@en
<http://www.github.com/srebirth/entity/Q35475389>	"Khor Tayūdaw"@en
<http://www.github.com/srebirth/entity/Q35475403>	"Khor Ta‘labyet"@en
<http://www.github.com/srebirth/entity/Q35475416>	"Khor Tedartereit"@en
<http://www.github.com/srebirth/entity/Q35475430>	"Khor Tedirbob"@en
<http://www.github.com/srebirth/entity/Q35475444>	"Khor Tedmī"@en
<http://www.github.com/srebirth/entity/Q35475457>	"Khor Tehamiyam"@en
<http://www.github.com/srebirth/entity/Q35475472>	"Khor Telegai"@en
<http://www.github.com/srebirth/entity/Q35475486>	"Khor Telkōk"@en
<http://www.github.com/srebirth/entity/Q35475500>	"Khor Temeikityaw"@en
<http://www.github.com/srebirth/entity/Q35475512>	"Khor Tetya"@en
<http://www.github.com/srebirth/entity/Q35475526>	"Khor Thamesh"@en
<http://www.github.com/srebirth/entity/Q35475540>	"Khor Tiaoāi"@en
<http://www.github.com/srebirth/entity/Q35475554>	"Khor Tibabay"@en
<http://www.github.com/srebirth/entity/Q35475568>	"Khor Tibaony"@en
<http://www.github.com/srebirth/entity/Q35475581>	"Khor Tibibit"@en
<http://www.github.com/srebirth/entity/Q35475595>	"Khor Tibillīt"@en
<http://www.github.com/srebirth/entity/Q35475609>	"Khor Tibistēb"@en
<http://www.github.com/srebirth/entity/Q35475624>	"Khor Tibrōt"@en
<http://www.github.com/srebirth/entity/Q35475638>	"Khor Tidi"@en
<http://www.github.com/srebirth/entity/Q35475652>	"Khor Tidityū"@en
<http://www.github.com/srebirth/entity/Q35475666>	"Khor Tidulai"@en
<http://www.github.com/srebirth/entity/Q35475680>	"Khor Tifāyēt"@en
<http://www.github.com/srebirth/entity/Q35475694>	"Khor Tihelay"@en
<http://www.github.com/srebirth/entity/Q35475707>	"Khor Tihilla"@en
<http://www.github.com/srebirth/entity/Q35475721>	"Khor Tik al Khuwei"@en
<http://www.github.com/srebirth/entity/Q35475735>	"Khor Tiklay"@en
<http://www.github.com/srebirth/entity/Q35475749>	"Khor Tiklānī"@en
<http://www.github.com/srebirth/entity/Q35475763>	"Khor Tikrinīt"@en
<http://www.github.com/srebirth/entity/Q35475777>	"Khor Tikriyay"@en
<http://www.github.com/srebirth/entity/Q35475791>	"Khor Tikrānyāy"@en
<http://www.github.com/srebirth/entity/Q35475806>	"Khor Til Amaray"@en
<http://www.github.com/srebirth/entity/Q35475819>	"Khor Tilaqai"@en
<http://www.github.com/srebirth/entity/Q35475833>	"Khor Timajet"@en
<http://www.github.com/srebirth/entity/Q35475847>	"Khor Timbilai"@en
<http://www.github.com/srebirth/entity/Q35475861>	"Khor Timedat al Asyadat"@en
<http://www.github.com/srebirth/entity/Q35475873>	"Khor Timikī"@en
<http://www.github.com/srebirth/entity/Q35475888>	"Khor Tindikat"@en
<http://www.github.com/srebirth/entity/Q35475902>	"Khor Tindilay"@en
<http://www.github.com/srebirth/entity/Q35475916>	"Khor Tindira"@en
<http://www.github.com/srebirth/entity/Q35475929>	"Khor Tindirāy"@en
<http://www.github.com/srebirth/entity/Q35475943>	"Khor Tingting"@en
<http://www.github.com/srebirth/entity/Q35475955>	"Khor Tingīrīt"@en
<http://www.github.com/srebirth/entity/Q35475967>	"Khor Tinshā'ēb"@en
<http://www.github.com/srebirth/entity/Q35475981>	"Khor Tioi"@en
<http://www.github.com/srebirth/entity/Q35475995>	"Khor Tira"@en
<http://www.github.com/srebirth/entity/Q35469198>	"Khor Tiranga"@en
<http://www.github.com/srebirth/entity/Q35476009>	"Khor Tirāfī"@en
<http://www.github.com/srebirth/entity/Q35476023>	"Khor Tisateib"@en
<http://www.github.com/srebirth/entity/Q35476044>	"Khor Tiset"@en
<http://www.github.com/srebirth/entity/Q35476060>	"Khor Tisyet"@en
<http://www.github.com/srebirth/entity/Q35476075>	"Khor Tisīlēl"@en
<http://www.github.com/srebirth/entity/Q35476088>	"Khor Titbab"@en
<http://www.github.com/srebirth/entity/Q35476102>	"Khor Titklhanay"@en
<http://www.github.com/srebirth/entity/Q35476116>	"Khor Tituanateib"@en
<http://www.github.com/srebirth/entity/Q35476130>	"Khor Titūtāy"@en
<http://www.github.com/srebirth/entity/Q35476144>	"Khor Tiwiyikamoy"@en
<http://www.github.com/srebirth/entity/Q35476158>	"Khor Tklemal"@en
<http://www.github.com/srebirth/entity/Q35469212>	"Khor To Ganai"@en
<http://www.github.com/srebirth/entity/Q35476171>	"Khor To Hamit"@en
<http://www.github.com/srebirth/entity/Q35476183>	"Khor To'ērā"@en
<http://www.github.com/srebirth/entity/Q35476198>	"Khor To-Friga"@en
<http://www.github.com/srebirth/entity/Q35476212>	"Khor To-Haraba"@en
<http://www.github.com/srebirth/entity/Q35469225>	"Khor Toda"@en
<http://www.github.com/srebirth/entity/Q35476225>	"Khor Tohami"@en
<http://www.github.com/srebirth/entity/Q35476239>	"Khor Tohamin"@en
<http://www.github.com/srebirth/entity/Q35476253>	"Khor Tohsa"@en
<http://www.github.com/srebirth/entity/Q35476265>	"Khor Tokamōy"@en
<http://www.github.com/srebirth/entity/Q35476278>	"Khor Tokum"@en
<http://www.github.com/srebirth/entity/Q35476292>	"Khor Tolao"@en
<http://www.github.com/srebirth/entity/Q35476306>	"Khor Tolel"@en
<http://www.github.com/srebirth/entity/Q35476320>	"Khor Tombikwanat"@en
<http://www.github.com/srebirth/entity/Q35476333>	"Khor Tororei"@en
<http://www.github.com/srebirth/entity/Q35476348>	"Khor Tosi"@en
<http://www.github.com/srebirth/entity/Q35476362>	"Khor Totikr Sararah"@en
<http://www.github.com/srebirth/entity/Q35476376>	"Khor Totil"@en
<http://www.github.com/srebirth/entity/Q35476390>	"Khor Toyu"@en
<http://www.github.com/srebirth/entity/Q35476404>	"Khor Tozor"@en
<http://www.github.com/srebirth/entity/Q35476419>	"Khor Tu'adāb"@en
<http://www.github.com/srebirth/entity/Q35476432>	"Khor Tu'ambāy Daw"@en
<http://www.github.com/srebirth/entity/Q35476445>	"Khor Tu'kūf"@en
<http://www.github.com/srebirth/entity/Q35476459>	"Khor Tuateb"@en
<http://www.github.com/srebirth/entity/Q35476474>	"Khor Tubasa"@en
<http://www.github.com/srebirth/entity/Q35476488>	"Khor Tubillī"@en
<http://www.github.com/srebirth/entity/Q35476502>	"Khor Tubādaw"@en
<http://www.github.com/srebirth/entity/Q35476515>	"Khor Tudkanāy"@en
<http://www.github.com/srebirth/entity/Q35476528>	"Khor Tuffa"@en
<http://www.github.com/srebirth/entity/Q35476542>	"Khor Tug-hwalāb"@en
<http://www.github.com/srebirth/entity/Q35476555>	"Khor Tuhadmī"@en
<http://www.github.com/srebirth/entity/Q35476568>	"Khor Tukhēl Addāw"@en
<http://www.github.com/srebirth/entity/Q35476580>	"Khor Tuksār"@en
<http://www.github.com/srebirth/entity/Q35476593>	"Khor Tukulidūr"@en
<http://www.github.com/srebirth/entity/Q35476604>	"Khor Tukwāshab"@en
<http://www.github.com/srebirth/entity/Q35476616>	"Khor Tulkuwan"@en
<http://www.github.com/srebirth/entity/Q35476627>	"Khor Tulālōy"@en
<http://www.github.com/srebirth/entity/Q35476642>	"Khor Tumabaf"@en
<http://www.github.com/srebirth/entity/Q35476656>	"Khor Tumar Fateit"@en
<http://www.github.com/srebirth/entity/Q35469239>	"Khor Tumatia"@en
<http://www.github.com/srebirth/entity/Q35476670>	"Khor Tumāgin"@en
<http://www.github.com/srebirth/entity/Q35476684>	"Khor Tumātyū"@en
<http://www.github.com/srebirth/entity/Q35476699>	"Khor Tumūsāy"@en
<http://www.github.com/srebirth/entity/Q35476713>	"Khor Tuqumadili"@en
<http://www.github.com/srebirth/entity/Q35476728>	"Khor Tuqura"@en
<http://www.github.com/srebirth/entity/Q35476743>	"Khor Turkuman"@en
<http://www.github.com/srebirth/entity/Q35476756>	"Khor Tutamasāy"@en
<http://www.github.com/srebirth/entity/Q35476773>	"Khor Tuwīchī"@en
<http://www.github.com/srebirth/entity/Q35476787>	"Khor Tābūt"@en
<http://www.github.com/srebirth/entity/Q35476802>	"Khor Tākwēb"@en
<http://www.github.com/srebirth/entity/Q35476817>	"Khor Tākwēb"@en
<http://www.github.com/srebirth/entity/Q35476832>	"Khor Tāmdōb"@en
<http://www.github.com/srebirth/entity/Q35476988>	"Khor Tīmshī"@en
<http://www.github.com/srebirth/entity/Q35477003>	"Khor Tītum'agwar"@en
<http://www.github.com/srebirth/entity/Q35477018>	"Khor Tītāyēt"@en
<http://www.github.com/srebirth/entity/Q35477035>	"Khor Tītīwā"@en
<http://www.github.com/srebirth/entity/Q35477050>	"Khor Tōddat"@en
<http://www.github.com/srebirth/entity/Q35477063>	"Khor Tōdin"@en
<http://www.github.com/srebirth/entity/Q35477077>	"Khor Tōhīb"@en
<http://www.github.com/srebirth/entity/Q35477091>	"Khor Tōkā"@en
<http://www.github.com/srebirth/entity/Q35477106>	"Khor Tōlhad"@en
<http://www.github.com/srebirth/entity/Q35477118>	"Khor Tōlhad"@en
<http://www.github.com/srebirth/entity/Q35477133>	"Khor Tōlānāy"@en
<http://www.github.com/srebirth/entity/Q35477148>	"Khor Tōqōy"@en
<http://www.github.com/srebirth/entity/Q35477163>	"Khor Tōshām"@en
<http://www.github.com/srebirth/entity/Q35477177>	"Khor Tōshām"@en
<http://www.github.com/srebirth/entity/Q35477192>	"Khor Tōshāy"@en
<http://www.github.com/srebirth/entity/Q35477205>	"Khor Tōtyāy"@en
<http://www.github.com/srebirth/entity/Q35477220>	"Khor Tōtābū"@en
<http://www.github.com/srebirth/entity/Q35477233>	"Khor Tōyēt"@en
<http://www.github.com/srebirth/entity/Q35477248>	"Khor Tū'ummarī"@en
<http://www.github.com/srebirth/entity/Q35477261>	"Khor Tūbaragadā"@en
<http://www.github.com/srebirth/entity/Q35477276>	"Khor Tūbrī"@en
<http://www.github.com/srebirth/entity/Q35477290>	"Khor Tūhaf"@en
<http://www.github.com/srebirth/entity/Q35477303>	"Khor Tūhambōg"@en
<http://www.github.com/srebirth/entity/Q35477317>	"Khor Tūhōshī"@en
<http://www.github.com/srebirth/entity/Q35477344>	"Khor Tūhōshī"@en
<http://www.github.com/srebirth/entity/Q35477358>	"Khor Tūlanāy"@en
<http://www.github.com/srebirth/entity/Q35477373>	"Khor Tūlik"@en
<http://www.github.com/srebirth/entity/Q35477387>	"Khor Tūlānāy"@en
<http://www.github.com/srebirth/entity/Q35477402>	"Khor Tūmalyāt"@en
<http://www.github.com/srebirth/entity/Q35477415>	"Khor Tūsir"@en
<http://www.github.com/srebirth/entity/Q35477430>	"Khor Tūthī"@en
<http://www.github.com/srebirth/entity/Q35477444>	"Khor Tūtālī"@en
<http://www.github.com/srebirth/entity/Q35477458>	"Khor U'uwik"@en
<http://www.github.com/srebirth/entity/Q35477473>	"Khor Ubirī"@en
<http://www.github.com/srebirth/entity/Q35477487>	"Khor Udwan"@en
<http://www.github.com/srebirth/entity/Q35477502>	"Khor Ugōd"@en
<http://www.github.com/srebirth/entity/Q35477514>	"Khor Uhōfarā"@en
<http://www.github.com/srebirth/entity/Q35477524>	"Khor Ukillī"@en
<http://www.github.com/srebirth/entity/Q35477538>	"Khor Ukirwāw"@en
<http://www.github.com/srebirth/entity/Q35477552>	"Khor Uklīs"@en
<http://www.github.com/srebirth/entity/Q35477566>	"Khor Ullau"@en
<http://www.github.com/srebirth/entity/Q35477582>	"Khor Ullau"@en
<http://www.github.com/srebirth/entity/Q35477597>	"Khor Ullau"@en
<http://www.github.com/srebirth/entity/Q35477611>	"Khor Ullau"@en
<http://www.github.com/srebirth/entity/Q35477626>	"Khor Um Dahsiray"@en
<http://www.github.com/srebirth/entity/Q35477638>	"Khor Um Mukbab"@en
<http://www.github.com/srebirth/entity/Q35469253>	"Khor Um Quwwa"@en
<http://www.github.com/srebirth/entity/Q35477653>	"Khor Um Shi‘ēf"@en
<http://www.github.com/srebirth/entity/Q35477667>	"Khor Um Silēm"@en
<http://www.github.com/srebirth/entity/Q35469267>	"Khor Um Sitēbah"@en
<http://www.github.com/srebirth/entity/Q35477682>	"Khor Umbadeab"@en
<http://www.github.com/srebirth/entity/Q35477696>	"Khor Umbadeib"@en
<http://www.github.com/srebirth/entity/Q35477710>	"Khor Umbāyrā"@en
<http://www.github.com/srebirth/entity/Q35477723>	"Khor Umm Dilwa"@en
<http://www.github.com/srebirth/entity/Q35477739>	"Khor Umm Dilwa"@en
<http://www.github.com/srebirth/entity/Q35477753>	"Khor Umm Drafi"@en
<http://www.github.com/srebirth/entity/Q35469281>	"Khor Umm Gonneika"@en
<http://www.github.com/srebirth/entity/Q35477795>	"Khor Umm Koka"@en
<http://www.github.com/srebirth/entity/Q35477808>	"Khor Umm Marda"@en
<http://www.github.com/srebirth/entity/Q35477821>	"Khor Umm May‘a"@en
<http://www.github.com/srebirth/entity/Q35477834>	"Khor Umm Saria"@en
<http://www.github.com/srebirth/entity/Q35477866>	"Khor Umm Sarīr"@en
<http://www.github.com/srebirth/entity/Q35477880>	"Khor Umm Sayyāl"@en
<http://www.github.com/srebirth/entity/Q35477894>	"Khor Umm Sidr"@en
<http://www.github.com/srebirth/entity/Q35477907>	"Khor Umm Sinin"@en
<http://www.github.com/srebirth/entity/Q35477921>	"Khor Umm Sunein"@en
<http://www.github.com/srebirth/entity/Q35477929>	"Khor Umm Tinedib"@en
<http://www.github.com/srebirth/entity/Q35477938>	"Khor Umm Uhara"@en
<http://www.github.com/srebirth/entity/Q35477782>	"Khor Umm el Baqar"@en
<http://www.github.com/srebirth/entity/Q35477977>	"Khor Umm ‘Alam"@en
<http://www.github.com/srebirth/entity/Q35469294>	"Khor Umut"@en
<http://www.github.com/srebirth/entity/Q35477992>	"Khor Umāratēb"@en
<http://www.github.com/srebirth/entity/Q35478006>	"Khor Umūd"@en
<http://www.github.com/srebirth/entity/Q35478020>	"Khor Umūd"@en
<http://www.github.com/srebirth/entity/Q35478034>	"Khor Umūd"@en
<http://www.github.com/srebirth/entity/Q35478047>	"Khor Umūd Umaytī"@en
<http://www.github.com/srebirth/entity/Q35478061>	"Khor Ununtēb"@en
<http://www.github.com/srebirth/entity/Q35478075>	"Khor Urbāyde"@en
<http://www.github.com/srebirth/entity/Q35478095>	"Khor Urōrashsham"@en
<http://www.github.com/srebirth/entity/Q35478108>	"Khor Ushrūq"@en
<http://www.github.com/srebirth/entity/Q35478121>	"Khor Ushānāb"@en
<http://www.github.com/srebirth/entity/Q35478135>	"Khor Usēyī"@en
<http://www.github.com/srebirth/entity/Q35478149>	"Khor Ut-hānāy"@en
<http://www.github.com/srebirth/entity/Q35478163>	"Khor Utabāy"@en
<http://www.github.com/srebirth/entity/Q35478175>	"Khor Utgōy"@en
<http://www.github.com/srebirth/entity/Q35478230>	"Khor Wad Kragim"@en
<http://www.github.com/srebirth/entity/Q35478188>	"Khor Wad al Lashar"@en
<http://www.github.com/srebirth/entity/Q35478201>	"Khor Wad ar Rīf"@en
<http://www.github.com/srebirth/entity/Q35478217>	"Khor Wad el Mileisa"@en
<http://www.github.com/srebirth/entity/Q35478244>	"Khor Wadelell"@en
<http://www.github.com/srebirth/entity/Q35478258>	"Khor Waderat"@en
<http://www.github.com/srebirth/entity/Q35478273>	"Khor Wadi Khari"@en
<http://www.github.com/srebirth/entity/Q35478287>	"Khor Wahakam"@en
<http://www.github.com/srebirth/entity/Q35478301>	"Khor Wahamdayeb"@en
<http://www.github.com/srebirth/entity/Q35478315>	"Khor Waharasab"@en
<http://www.github.com/srebirth/entity/Q35478329>	"Khor Wakwarayeib"@en
<http://www.github.com/srebirth/entity/Q35478343>	"Khor Wali"@en
<http://www.github.com/srebirth/entity/Q35478357>	"Khor Wamaidibāb"@en
<http://www.github.com/srebirth/entity/Q35478370>	"Khor Wan"@en
<http://www.github.com/srebirth/entity/Q35478384>	"Khor Waowatkamat"@en
<http://www.github.com/srebirth/entity/Q35478398>	"Khor Waram"@en
<http://www.github.com/srebirth/entity/Q35478411>	"Khor Washāmbēr"@en
<http://www.github.com/srebirth/entity/Q35478425>	"Khor Wat-hāy"@en
<http://www.github.com/srebirth/entity/Q35478439>	"Khor Wat-hāyēb"@en
<http://www.github.com/srebirth/entity/Q35478453>	"Khor Wayak"@en
<http://www.github.com/srebirth/entity/Q35478467>	"Khor Wazuba"@en
<http://www.github.com/srebirth/entity/Q35478481>	"Khor Wdyeb"@en
<http://www.github.com/srebirth/entity/Q35478495>	"Khor Whamtiya"@en
<http://www.github.com/srebirth/entity/Q35478505>	"Khor Wiamarib"@en
<http://www.github.com/srebirth/entity/Q35478509>	"Khor Wihaybib"@en
<http://www.github.com/srebirth/entity/Q35478514>	"Khor Wihem"@en
<http://www.github.com/srebirth/entity/Q35478525>	"Khor Wihemulub"@en
<http://www.github.com/srebirth/entity/Q35478540>	"Khor Wihiribab"@en
<http://www.github.com/srebirth/entity/Q35478554>	"Khor Wiliway"@en
<http://www.github.com/srebirth/entity/Q35478568>	"Khor Wil‘ū"@en
<http://www.github.com/srebirth/entity/Q35478582>	"Khor Wimarab"@en
<http://www.github.com/srebirth/entity/Q35478596>	"Khor Windī"@en
<http://www.github.com/srebirth/entity/Q35478610>	"Khor Wintiri"@en
<http://www.github.com/srebirth/entity/Q35478624>	"Khor Wiqa"@en
